 lambda_center tau_sobolev
0 85.89 368.441759835823
1 105.89 272.52492774749516
2 125.88999999999999 332.31817296186
3 145.89 137.74589553130735
4 165.89 181.56613968583716
5 185.89 25.80360231078487
6 205.89 85.40162782393827
7 225.89 75.16855385933108
8 245.89 20.643096597217653
9 265.89 99.86321422036887
10 285.89 195.00569054898014
11 305.89 105.63132658548602
12 325.89 41.41508668517955
13 345.89 149.63216524462936
14 365.89 137.32557048518723
15 385.89 51.54033630167167
16 405.89 40.836027284213884
17 425.89 84.99158558841715
18 445.89 28.002101420017034
19 465.89 4.825689618085163
20 485.89 105.28616931402814
21 505.89 113.41687472978496
22 525.89 151.51373219420196
23 545.89 137.8488087669565
24 565.89 102.35016027441668
25 585.89 11.873962265224536
26 605.89 44.62160297887031
27 625.89 162.77160578789187
28 645.89 114.93319481971616
29 665.89 32.82227263719754
30 685.89 68.93285961820935
31 705.89 97.91775372667738
32 725.89 120.07390836247083
33 745.89 95.77180195167878
34 765.89 58.07641845603177
35 785.89 80.25553374876812
36 805.89 104.21745154423814
37 825.89 35.021168908015326
38 845.89 71.41149172193958
39 865.89 31.957407846632204
40 885.89 45.18520091176727
41 905.89 28.393928135441545
42 925.89 47.79248215369569
43 945.89 21.55236772164575
44 965.89 13.344952104999955
45 985.89 14.16382106971751
46 1005.89 7.705325256612509
47 1025.89 16.939861476128602
48 1045.89 10.17168986752343
49 1065.89 4.581418898752943
50 1085.89 26.932254993638693
51 1105.89 13.114355780989234
52 1125.89 6.712480715313317
53 1145.89 9.636679451221616
54 1165.89 31.014715359544486
55 1185.89 37.83927436169312
56 1205.89 10.453692040610491
57 1225.89 10.524602515130937
58 1245.89 32.4105892826093
59 1265.89 12.747775380024068
60 1285.89 17.768266902856883
61 1305.89 93.27482821645148
62 1325.89 19.209153766437037
63 1345.89 15.739183002649073
64 1365.89 11.526305593035346
65 1385.89 4.418145041196958
66 1405.89 15.598654429674134
67 1425.89 18.64802889634397
68 1445.89 30.347645282763647
69 1465.89 75.9955339811561
70 1485.89 47.19214683880119
71 1505.89 31.030654114007184
72 1525.89 2.495074116237892
73 1545.89 13.289195534565378
74 1565.89 61.6426731698265
75 1585.89 29.004772376091125
76 1605.89 84.24922431332989
77 1625.89 12.342716762855066
78 1645.89 26.817431329896877
79 1665.89 11.978227721909423
80 1685.89 19.821806590607792
81 1705.89 54.63296409586392
82 1725.89 16.14751032019555
83 1745.89 28.37137527851196
84 1765.89 7.74648800409352
85 1785.89 11.101539927261587
86 1805.89 5.674222306523795
87 1825.89 10.120242021657457
88 1845.89 10.879278376249447
89 1865.89 8.864556071573809
90 1885.89 2.3801404249525775
91 1905.89 37.54650792037455
92 1925.89 1.694599618978669
93 1945.89 38.98238405149012
94 1965.89 9.6614300716318
95 1985.89 21.44703358389343
96 2005.89 15.033322257635298
97 2025.89 45.47614013668504
98 2045.8899999999999 15.746993475729097
99 2065.89 26.600429670972
100 2085.89 4.770176359903916
101 2105.89 19.53583229062318
102 2125.89 3.8153312567299427
103 2145.89 17.865683398296877
104 2165.89 6.0411895429837825
105 2185.89 9.511341391524628
106 2205.89 10.667522489272269
107 2225.89 15.336539689496215
108 2245.89 15.923086527873503
109 2265.89 29.57778298974543
110 2285.89 106.53334452540186
111 2305.89 179.1735428336059
112 2325.89 77.76513976587538
113 2345.89 101.93048145693069
114 2365.89 69.10088729274719
115 2385.89 164.68404829250736
116 2405.89 58.15488747060156
117 2425.89 50.48548528486461
118 2445.89 21.62314357379601
119 2465.89 30.081419853368843
120 2485.89 44.242695633750195
121 2505.89 11.350663602266636
122 2525.89 51.428572701342965
123 2545.89 125.93283950958568
124 2565.89 42.67793418594639
125 2585.89 33.40318347960007
126 2605.89 73.19463506696388
127 2625.89 10.760699551688903
128 2645.89 1.6069303274753983
129 2665.89 22.169440834944037
130 2685.89 4.364621451196236
131 2705.89 3.51100972263076
132 2725.89 4.1361832255246425
133 2745.89 77.94494820351086
134 2765.89 22.3600416156202
135 2785.89 125.67807354618596
136 2805.89 2.295469764411436
137 2825.89 21.35639645993901
138 2845.89 57.771177467859715
139 2865.89 1.7317358559288214
140 2885.89 1.3212887785931453
141 2905.89 2.4254283764296427
142 2925.89 0.7185898182737229
143 2945.89 4.4921857216746535
144 2965.89 6.2931701156361335
145 2985.89 27.733829561644065
146 3005.89 18.07638097335791
147 3025.89 4.465924212080237
148 3045.89 0.1978635288761465
149 3065.89 46.3952813025989
150 3085.89 23.232265910545106
151 3105.89 106.47310428720145
152 3125.89 53.20117647149213
153 3145.89 51.13945067579165
154 3165.89 73.82220718738282
155 3185.89 27.353836793865046
156 3205.89 16.42926814974542
157 3225.89 7.278932038512916
158 3245.89 3.523439347346648
159 3265.89 20.273944385767262
160 3285.89 29.26481415157328
161 3305.89 2.115292850727724
162 3325.89 0.007732646630511463
163 3345.89 23.65840501131962
164 3365.89 7.029298597134418
165 3385.89 11.962733027419153
166 3405.89 1.7846675909496745
167 3425.89 0.6909456970283538
168 3445.89 27.53625013058233
169 3465.89 2.93713279708219
170 3485.89 75.6083506945427
171 3505.89 17.377008212943952
172 3525.89 3.30114804869764
173 3545.89 10.108843343142883
174 3565.89 2.100775808209733
175 3585.89 19.148031256374672
176 3605.89 5.850867576560868
177 3625.89 1.089368222176352
178 3645.89 96.29128066890856
179 3665.89 3.5911516102545225
180 3685.89 48.806958130406834
181 3705.89 10.123852383965774
182 3725.89 9.310706787794581
183 3745.89 27.035708535101357
184 3765.89 0.19022240470731386
185 3785.89 0.214717792349643
186 3805.89 4.841691395454778
187 3825.89 10.005158492606878
188 3845.89 2.5136343441014817
189 3865.89 48.02644302879019
190 3885.89 37.34302713077659
191 3905.89 76.67013720930755
192 3925.89 2.4400180740762574
193 3945.89 13.406214226623904
194 3965.89 8.641387410735776
195 3985.89 25.796660164656075
196 4005.89 2.419837820363004
197 4025.89 22.691595525581643
198 4045.89 0.24261189133302627
199 4065.89 30.40515987173262
200 4085.89 35.6510112665314
201 4105.89 67.68700608971878
202 4125.89 41.50192565079433
203 4145.89 8.116653979890044
204 4165.89 0.15391800519200632
205 4185.89 0.15347771029680626
206 4205.89 3.8386871492261516
207 4225.89 0.1596945866153026
208 4245.89 24.659810128640096
209 4265.89 2.2409169983619996
210 4285.89 0.15776549161661801
211 4305.89 3.081644769844617
212 4325.89 8.104376654578191
213 4345.89 0.37792719287329857
214 4365.89 5.9096107771161925
215 4385.89 3.0349039507520743
216 4405.89 0.6707527176268162
217 4425.89 5.492544535063838
218 4445.89 2.0724717038625124
219 4465.89 1.439802080001377
220 4485.89 1.2314752079530609
221 4505.89 9.493505375674626
222 4525.89 2.7215125322109666
223 4545.89 0.4017721533651587
224 4565.89 4.18860864705246
225 4585.89 4.542377573173331
226 4605.89 0.12808829040732359
227 4625.89 1.1907993148945357
228 4645.89 2.151605095545625
229 4665.89 0.2746186852904443
230 4685.89 3.657573214642234
231 4705.89 0.18146286343823548
232 4725.89 0.31393771201319737
233 4745.89 0.5427300157303732
234 4765.89 0.27024267016289566
235 4785.89 0.46041987748975394
236 4805.89 1.9635599191529567
237 4825.89 0.6187685573460454
238 4845.89 7.257245691696698
239 4865.89 0.2014517386308168
240 4885.89 0.28562885953963035
241 4905.89 0.48471456806500335
242 4925.89 0.267494888789746
243 4945.89 0.9961437079207562
244 4965.89 0.04036258718824314
245 4985.89 2.3310883786149725
246 5005.89 2.91518810501009
247 5025.89 7.424594903457316
248 5045.89 3.844187431308152
249 5065.89 0.17014774099795213
250 5085.89 2.337086041553284
251 5105.89 0.8088289738067375
252 5125.89 0.007790305101073853
253 5145.89 0.33640424081224396
254 5165.89 0.27772238567315627
255 5185.89 0.039899869184093856
256 5205.89 0.02055441228632497
257 5225.89 0.28430877792976167
258 5245.89 0.6161049445292893
259 5265.89 0.3511714569832736
260 5285.89 0.19659347786273318
261 5305.89 14.235169027408977
262 5325.89 54.08005248382776
263 5345.89 0.030425384922414176
264 5365.89 7.320761962061073
265 5385.89 0.20449066320103046
266 5405.89 0.0038659957304777665
267 5425.89 1.4498931249350349
268 5445.89 19.706794180138058
269 5465.89 0.5910577782225519
270 5485.89 0.040279343628104786
271 5505.89 0.20636801462526708
272 5525.89 0.1890141005239666
273 5545.89 0.05591548048117553
274 5565.89 0.015816434936343736
275 5585.89 0.013624499094382856
276 5605.89 1.0097213339524185
277 5625.89 2.7816490315175657
278 5645.89 0.0002958568513377678
279 5665.89 3.8045652740965847
280 5685.89 0.008552954709004707
281 5705.89 6.953079560227977
282 5725.89 0.03827951195562009
283 5745.89 1.334078754707679
284 5765.89 0.4747236064209895
285 5785.89 48.42269742616474
286 5805.89 0.07416444300806813
287 5825.89 0.09964882431360227
288 5845.89 0.04074551042858067
289 5865.89 0.016575492051626124
290 5885.89 3.788789161513389
291 5905.89 2.6477730944999043
292 5925.89 0.35204904392120445
293 5945.89 0.2154091380207726
294 5965.89 0.01785446141906421
295 5985.89 0.823056232653526
296 6005.89 0.5345918636041342
297 6025.89 6.049776883076869
298 6045.89 0.07690937780369722
299 6065.89 4.199328728164964
300 6085.89 11.479067072554901
301 6105.89 0.3314377101168771
302 6125.89 0.103610362992279
303 6145.89 0.11815020535381704
304 6165.89 0.42929462236014304
305 6185.89 0.3704149683939831
306 6205.89 0.008761855574565254
307 6225.89 0.05999563509744246
308 6245.89 0.14687633559507488
309 6265.89 0.3628735097752556
310 6285.89 0.03494703209795894
311 6305.89 0.5169602683308265
312 6325.89 0.567865573257361
313 6365.89 0.12556652011877872
314 6385.89 0.10483160010716205
315 6405.89 0.0005140438953604891
316 6425.89 1.8319576333957657
317 6445.89 0.6287929275284899
318 6465.89 0.00019342757229258168
319 6485.89 7.941719359581474e-05
320 6505.89 0.08599425204341371
321 6525.89 0.0004064323670513109
322 6545.89 0.6194780558267916
323 6565.89 0.0003692817720045226
324 6585.89 2.288775479271529
325 6605.89 3.229320115654925
326 6625.89 0.03202633387188623
327 6645.89 0.010622288280710235
328 6665.89 0.09104597935331256
329 6685.89 0.7126602629838438
330 6705.89 0.057029327334224195
331 6725.89 0.004550919098498638
332 6745.89 20.139399459524565
333 6765.89 0.10372782025012797
334 6785.89 0.31274923992495757
335 6805.89 0.019087989339866475
336 6825.89 0.1554110773654113
337 6845.89 0.5841992876716456
338 6865.89 0.0017400407879610712
339 6885.89 0.0006962098269232134
340 6905.89 0.031380640988286745
341 6925.89 0.16743064475652758
342 6945.89 0.02608261697695327
343 6985.89 0.22014789742136834
344 7005.89 0.01668530054234002
345 7025.89 0.03746333635142368
346 7045.89 0.00016749781353331603
347 7065.89 0.003290095492338264
348 7085.89 0.007420338934199858
349 7105.89 0.17780330825535381
350 7145.89 0.549803504719489
351 7165.89 0.0029265118995553787
352 7185.89 0.025345149273450315
353 7205.89 0.010474287219789798
354 7225.89 0.020379048466660388
355 7245.89 0.27108145561005503
356 7265.89 0.040601766708838735
357 7285.89 0.10900973398551447
358 7305.89 0.007723988165801163
359 7325.89 0.28015492497191113
360 7345.89 0.36585786458596176
361 7365.89 0.021884744441605798
362 7385.89 0.3392186401650061
363 7405.89 4.873136197566143e-06
364 7425.89 0.554228760239538
365 7445.89 21.61474678868899
366 7465.89 2.7075952111178703
367 7485.89 0.04151463567920631
368 7505.89 0.9149876966318139
369 7545.89 0.013025449535776706
370 7565.89 0.012442867880029497
371 7585.89 1.193728261522251
372 7605.89 0.4104365772681539
373 7625.89 1.072916361144951
374 7645.89 0.0069107354101456435
375 7665.89 0.07781185525852889
376 7685.89 0.39478255778724614
377 7705.89 0.026387155404208225
378 7725.89 2.568155238510764e-05
379 7745.89 0.011321838827520195
380 7765.89 0.12394511290066065
381 7785.89 8.284022690195312e-05
382 7805.89 0.5812468795935068
383 7825.89 0.02672899369930196
384 7845.89 2.258283860457662
385 7865.89 0.6965653642980235
386 7885.89 0.0070859445457946936
387 7905.89 0.05811085555561886
388 7925.89 0.8321459374151058
389 7945.89 0.00015306319744281716
390 7965.89 0.11299666452566046
391 7985.89 0.04906831189589296
392 8005.89 0.034484793901043066
393 8025.89 8.285193753349909e-05
394 8045.89 0.037010223295212544
395 8065.89 0.03599243154076075
396 8085.89 0.37793015411594233
397 8105.89 4.003313874094234
398 8125.89 4.6637295438773395e-05
399 8145.89 0.22749488735349127
400 8165.89 0.3247524643137938
401 8185.889999999999 0.00010732429302221786
402 8205.89 23.554701266241114
403 8225.89 0.10631162713860053
404 8265.89 2.5350714988228766
405 8285.89 5.459908448696032e-06
406 8305.89 0.45044832576520416
407 8325.89 0.4781872457218982
408 8345.89 0.12456976647559805
409 8365.89 0.0011942643916313268
410 8385.89 0.4066291213066065
411 8405.89 0.1483314862967599
412 8425.89 0.31876413844686086
413 8445.89 2.46359315826681
414 8465.89 2.799572463730909
415 8485.89 4.356747940114625
416 8505.89 0.8357038874905217
417 8525.89 3.7711495213595914
418 8545.89 0.2540668492194801
419 8565.89 1.4544791082514168
420 8585.89 0.25310789780153564
421 8605.89 2.4621435437890784
422 8625.89 0.1337171092651574
423 8645.89 0.00423206259829819
424 8665.89 0.03131291642202496
425 8685.89 0.12025326813107604
426 8705.89 12.534628843357467
427 8725.89 11.211256233110673
428 8745.89 0.01862815408473923
429 8765.89 0.05732722129512428
430 8785.89 0.017726728492020213
431 8805.89 0.0018577414974879649
432 8825.89 0.14996116563600095
433 8845.89 0.015324931591358558
434 8865.89 0.0001821365537417117
435 8885.89 10.608932341771364
436 8905.89 0.39849032010430346
437 8925.89 10.752072439993533
438 8945.89 2.713984789984394
439 8965.89 0.02603867874656502
440 8985.89 20.304182547683556
441 9005.89 0.00045225244198676164
442 9025.89 1.9870481268934033
443 9045.89 0.011533459032789298
444 9065.89 0.8194556469679247
445 9085.89 3.22505012664671e-05
446 9105.89 0.8894826106438855
447 9125.89 2.87339695005793
448 9165.89 5.3132853600562405e-05
449 9185.89 8.551633203603911e-06
450 9205.89 0.007946171238136073
451 9225.89 0.03494734633909106
452 9245.89 2.4842847183286003
453 9265.89 0.12217127052203319
454 9285.89 0.015175122517562197
455 9305.89 0.029129844323282767
456 9325.89 0.22816223070090316
457 9345.89 1.93360008956341e-06
458 9365.89 1.929675537472882e-06
459 9405.89 0.6419864653024894
460 9425.89 8.849646866737555
461 9445.89 2.3130724637553834
462 9465.89 0.3804757719015746
463 9485.89 0.005722904087739498
464 9505.89 0.06944419974993038
465 9525.89 0.16415370142620753
466 9545.89 0.024537430856148987
467 9565.89 3.9527272652379137
468 9585.89 0.23964233286095846
469 9625.89 9.994914581299518e-06
470 9665.89 2.89653196136759
471 9685.89 0.07887147255847264
472 9705.89 0.008935332934602743
473 9725.89 0.0007905410825843603
474 9745.89 0.025525179965045722
475 9765.89 1.0924951919533128
476 9785.89 0.06871404059425402
477 9805.89 0.029300832158267155
478 9825.89 0.7261075963912982
479 9845.89 0.4175652069396528
480 9885.89 0.01841982794205352
481 9905.89 2.2005839488779584
482 9925.89 0.0017525546711720942
483 9945.89 0.005145495972008759
484 9985.89 0.1569030977668219
485 10005.89 0.004157036394269486
486 10025.89 0.028570093526652653
487 10045.89 0.1710833252978548
488 10065.89 0.3388311456350755
489 10085.89 1.0940452378932146
490 10105.89 0.4574700990991593
491 10125.89 0.00045936508928979994
492 10145.89 0.0019052394617609437
493 10165.89 0.00277816630098192
494 10185.89 0.008543201062455163
495 10205.89 0.008695990502405038
496 10225.89 0.03545144124402408
497 10245.89 1.2153365681411954
498 10265.89 0.17312415352820143
499 10285.89 3.8974209926860883
500 10305.89 0.005898603916031558
501 10345.89 0.030456118463909335
502 10365.89 2.2602125546732413e-06
503 10385.89 0.0052304516743920644
504 10405.89 0.003978178713958492
505 10425.89 1.1162630825386623e-05
506 10445.89 0.008534720553025742
507 10465.89 0.030029268365352687
508 10485.89 0.0011377642975833936
509 10505.89 0.0006527033067795963
510 10525.89 0.0022830095394086865
511 10545.89 0.017164626013721623
512 10605.89 0.015870647152883943
513 10665.89 0.015950765066018627
514 10685.89 0.03416005358325263
515 10705.89 1.9611985776789336
516 10725.89 0.24263317464307818
517 10745.89 0.045745853121639334
518 10765.89 5.553580867906181
519 10785.89 0.050509226642872516
520 10805.89 1.23896551646095
521 10825.89 4.281404768970868
522 10845.89 1.6877081202476403
523 10865.89 0.2729670238889207
524 10885.89 6.251591982049182
525 10945.89 8.135452852962946e-06
526 11005.89 1.5652874203653857
527 11025.89 0.017404945108738287
528 11045.89 0.009620331078326484
529 11085.89 0.0039175791162478395
530 11105.89 0.22412518958092303
531 11125.89 0.0855462932867822
532 11145.89 0.6151851769717226
533 11165.89 0.029599639490901115
534 11205.89 8.18251779758928e-06
535 11225.89 0.012335371263398693
536 11245.89 0.2674257275966872
537 11305.89 0.3538898177067417
538 11365.89 0.3584834772169697
539 11385.89 0.3665297677191918
540 11425.89 0.19373078300361718
541 11445.89 2.325915850902518
542 11465.89 0.00012170113391563527
543 11485.89 0.0010348792410403219
544 11525.89 0.00045899499912034804
545 11545.89 0.05255624241064916
546 11585.89 0.0024378993581785553
547 11645.89 0.0019131958886958492
548 11705.89 3.5419699922120467
549 11725.89 0.006930401299997294
550 11745.89 0.00021118256455721638
551 11765.89 1.0402563609045474e-05
552 11785.89 0.14591620783698792
553 11805.89 0.12305964726039384
554 11825.89 0.006607746479713504
555 11845.89 0.003044208293738336
556 11865.89 0.6911160801206453
557 11885.89 0.015145322703297619
558 11945.89 0.005543280643324951
559 11965.89 1.6922805652505784
560 11985.89 0.0002716848352627712
561 12005.89 1.6445635314578762e-06
562 12045.89 0.0006646550371798603
563 12065.89 1.2838236631769657
564 12085.89 0.010430693132184685
565 12105.89 0.14376950273927608
566 12125.89 1.2831245448091e-06
567 12145.89 0.07099845616058711
568 12165.89 0.005362353914595384
569 12185.89 0.1843252437475048
570 12205.89 1.510879748593462
571 12225.89 0.020598006505406368
572 12245.89 0.010883937994902976
573 12265.89 9.260110206766882e-06
574 12285.89 1.6356513619898173e-05
575 12305.89 0.005646194357436682
576 12325.89 0.05652952179127377
577 12345.89 0.03435942719295887
578 12385.89 5.09072060819114e-05
579 12425.89 0.5547172834329709
580 12465.89 16.221709251593033
581 12505.89 0.050677198135411224
582 12525.89 0.0649694066075716
583 12565.89 0.5486716321075221
584 12585.89 2.0824563448938167
585 12605.89 0.002001995885712303
586 12645.89 0.00842382376334335
587 12745.89 0.0011299527358829518
588 12765.89 0.002051129656964966
589 12785.89 0.6408679785798383
590 12805.89 0.028231261989075808
591 12865.89 0.06563284706388056
592 12885.89 0.17788946266958558
593 12905.89 0.06321561583240368
594 12945.89 0.3203553080643575
595 12985.89 0.026329199933157885
596 13025.89 0.04817330045476884
597 13065.89 0.0017846101732864705
598 13105.89 6.665082148879627e-05
599 13125.89 2.3511174474562526e-05
600 13165.89 0.0016897528283500802
601 13205.89 0.0022743210556776367
602 13225.89 0.002619483054471449
603 13245.89 1.862618862156194e-05
604 13285.89 3.9863153454992895e-05
605 13325.89 0.024168262417563816
606 13365.89 1.1230766296235899e-05
607 13385.89 4.769619358737516
608 13405.89 0.10616670967082022
609 13425.89 0.07894163468284011
610 13445.89 0.003257212936943799
611 13485.89 0.2964487545068131
612 13505.89 0.01293186927422971
613 13525.89 9.717835478729586e-06
614 13545.89 0.014282936170530267
615 13565.89 0.10058465002440131
616 13585.89 0.00049315250484581
617 13625.89 0.00017399629513342046
618 13645.89 0.004571767375333879
619 13665.89 0.04912839293276442
620 13685.89 0.03876054767225338
621 13705.89 0.01751081078012438
622 13725.89 8.530505542309017e-07
623 13745.89 3.879776496610418e-06
624 13785.89 7.497293613447093e-05
625 13805.89 0.0005960636249081737
626 13825.89 1.0123764990222334e-06
627 13845.89 0.0001477695786243281
628 13865.89 0.00021415660196684292
629 13885.89 0.002906938061573661
630 13905.89 1.2617977689828317e-06
631 13925.89 0.013326586998511379
632 13945.89 0.015511561287020734
633 14085.89 0.002229652740123969
634 14125.89 0.003249977559326521
635 14165.89 0.010163267280497918
636 14205.89 9.893449584873075e-05
637 14225.89 1.8323047790418913e-07
638 14245.89 1.6861154442888647e-06
639 14285.89 0.008268177076442744
640 14325.89 3.521475154249083e-06
641 14345.89 0.05973348057113622
642 14365.89 0.0034965285081639728
643 14385.89 0.010635946277740149
644 14425.89 0.00014331930767547566
645 14445.89 9.932078418038343e-07
646 14485.89 2.961081367232504e-05
647 14545.89 0.1782193931137385
648 14565.89 0.12000146678613183
649 14585.89 0.1892988751975373
650 14605.89 0.030424534721516405
651 14645.89 0.007296281952869181
652 14685.89 2.6451374449842093e-06
653 14705.89 0.016011954664259503
654 14725.89 0.019630185762352304
655 14745.89 0.0040776878422338235
656 14765.89 0.01000253066578911
657 14825.89 5.660610068654422e-06
658 14845.89 0.016148777494555684
659 14865.89 0.01033303468221575
660 14885.89 8.749854902513581e-06
661 14945.89 4.247812800034671e-06
662 14965.89 1.930807487268247e-06
663 14985.89 0.15948781935694029
664 15005.89 3.733693850414548e-07
665 15025.89 1.1715970841862367e-06
666 15065.89 0.0026435094643657156
667 15105.89 1.862618862156194e-05
668 15125.89 0.11581773575534743
669 15145.89 0.018290101696038653
670 15165.89 0.0023696280555490943
671 15185.89 5.912077118489854e-07
672 15205.89 0.02118488705430429
673 15225.89 0.10252116124466376
674 15245.89 0.0006368770119360323
675 15285.89 0.00148016506135348
676 15325.89 1.2726696356938114
677 15385.89 0.0990476077116295
678 15405.89 0.002931977912443847
679 15425.89 0.09440313778278525
680 15485.89 0.0005187568859187112
681 15505.89 7.811101542241872e-07
682 15525.89 0.00041924331823123224
683 15545.89 0.0004992090582298897
684 15565.89 8.361049448770334e-07
685 15605.89 0.008395115303336037
686 15685.89 0.004360290447409325
687 15705.89 0.09532413048554132
688 15725.89 1.3053345234368195e-05
689 15745.89 1.763341782856861e-06
690 15765.89 0.0012971474759579842
691 15785.89 0.006090348028830845
692 15805.89 0.008083334958039845
693 15825.89 0.025282849884536888
694 15845.89 0.004816098932001951
695 15865.89 0.001630531151570921
696 15885.89 1.1369332335010711e-05
697 15905.89 0.003279745256838528
698 15945.89 0.3509213225625622
699 15965.89 2.0660131908314723
700 15985.89 0.01587826562948991
701 16005.89 0.005801497761480235
702 16025.89 0.03301795137394606
703 16045.89 3.222856108133684e-07
704 16065.89 0.0017400407879610712
705 16085.89 2.6389500349759555e-07
706 16105.89 2.128323587616787
707 16145.89 0.005036708280367467
708 16165.89 0.14735312427252667
709 16185.89 0.0020451312233895217
710 16205.89 0.007379221241448249
711 16245.89 0.01793150168355976
712 16265.89 0.01643162042941856
713 16285.89 1.0599610457084872e-06
714 16305.89 0.0019952498083935944
715 16325.89 1.3023427461646541e-05
716 16345.89 0.00016894507650414947
717 16365.89 0.49416395105811883
718 16425.89 0.05184299821540913
719 16445.89 0.016352897691855058
720 16465.89 4.7541783399293605e-07
721 16485.89 2.594549506836821e-05
722 16505.89 0.05507711309188766
723 16525.89 2.639841163490328e-05
724 16545.89 0.0018003340261272718
725 16565.89 0.003086835027069998
