wavelength,luminosity
15109.163707788774,5.817677747462154e+37
15064.778547755348,5.875734128766988e+37
15020.65339842283,5.937227614499491e+37
14976.78598172832,6.000224957272906e+37
14933.174046143507,6.0680448219218445e+37
14889.815366289458,6.12822226875331e+37
14846.707742558088,6.191672766212654e+37
14803.849000740192,6.253579986127149e+37
14761.2369916599,6.318293570418165e+37
14718.869590815424,6.385632005138096e+37
14676.744698025977,6.459400108439214e+37
14634.860237084737,6.5344250492853935e+37
14593.21415541773,6.612922355221054e+37
14551.804423748546,6.686760001987704e+37
14510.629035768701,6.755437984006558e+37
14469.686007813632,6.823792726244612e+37
14428.973378544119,6.8857502830626665e+37
14388.489208633096,6.947956842476654e+37
14348.23158045771,7.014058321394404e+37
14308.198597796538,7.080498134513927e+37
14268.388385531856,7.144789508340396e+37
14228.79908935686,7.204746044632975e+37
14189.428875487763,7.266847815905785e+37
14150.275930380643,7.33080405888471e+37
14111.338460452975,7.398305633057812e+37
14072.61469180974,7.4688419031797465e+37
14034.10286997404,7.538593702016911e+37
13995.801259622114,7.608159718247025e+37
13957.708144322703,7.676192585133333e+37
13919.821826280626,7.74437304981285e+37
13882.140626084543,7.806629382941819e+37
13844.662882458813,7.866469126354992e+37
13807.386952019331,7.933385813267583e+37
13770.311209033325,8.00069151698039e+37
13733.434045183,8.056172668453978e+37
13696.75386933297,8.103513330796433e+37
13660.269107301414,8.155111273475534e+37
13623.978201634878,8.208487561295527e+37
13587.879611386645,8.264742501685892e+37
13551.971811898633,8.324325952593383e+37
13516.253294586742,8.3903761039299555e+37
13480.722566729579,8.456531458364925e+37
13445.378151260506,8.526433362325598e+37
13410.218586562962,8.602651249658638e+37
13375.242426268976,8.683056512783608e+37
13340.448239060834,8.80093256150135e+37
13305.834608475818,8.928944481301482e+37
13271.400132714003,9.02867983277532e+37
13237.143424449005,9.119110853945741e+37
13203.06311064167,9.207073648716114e+37
13169.157832356621,9.294961110650087e+37
13135.426244581637,9.378329571924498e+37
13101.867016049788,9.456449575570712e+37
13068.478829064297,9.530210999621388e+37
13035.260379326079,9.60465102519824e+37
13002.210375763882,9.686225686891344e+37
12969.327540367032,9.778326836618515e+37
12936.610608020701,9.870592726506851e+37
12904.058326343637,9.958986033755224e+37
12871.669455528383,1.004569503931899e+38
12839.442768183862,1.0133251107914394e+38
12807.37704918033,1.0223213796656808e+38
12775.471095496649,1.0320180721482405e+38
12743.723716069837,1.041458561161575e+38
12712.133731646858,1.0509454957939006e+38
12680.6999746386,1.060652533328798e+38
12649.42128897603,1.0704557622029372e+38
12618.296529968455,1.0804451530982397e+38
