 lambda_center tau_sobolev
236 4804.574 257.8207477090732
237 4824.574 955.3437742431607
238 4844.574 196.25911236256965
239 4864.574 180.55402722558878
240 4884.574 2297.125072684785
241 4904.574 6.245344038691053
242 4924.574 281.14750336445985
243 4944.574 421.5144337985314
244 4964.574 15.779122290013964
245 4984.574 141.93336015969467
246 5004.574 256.46141449986766
247 5024.574 349.5109071044901
248 5044.574 1518.8474065666037
249 5064.574 374.1352221658203
250 5084.574 9535.852764114887
251 5104.574 2793.434591380542
252 5124.574 313.5971612546869
253 5144.574 1534.7652546624395
254 5164.574 654.8007728134324
255 5184.574 285.83073158854813
256 5204.574 663.8425690843663
257 5224.574 19514.138150566334
258 5244.574 105446.16140143444
259 5264.574 3869.768529788155
260 5284.574 1448.502955802772
261 5304.574 510.8650614452113
262 5324.574 1123.1302720077651
263 5344.574 417.3868473877698
264 5364.574 14890.626792170926
265 5384.574 285.1535699608344
266 5404.574 374.8706882281071
267 5424.574 98.52898454743793
268 5444.574 3076.6754614932793
269 5464.574 600.5622981742875
270 5484.574 441.70542489353727
271 5504.574 2313.5026788839405
272 5524.574 89.3347267728455
273 5544.574 2.9730399772290204
274 5564.574 328.648878142953
275 5584.574 332.4399627630451
276 5604.574 13071.193078426277
277 5624.574 8.47059561769833
278 5644.574 2327.7280086636883
279 5664.574 1646.0773710423648
280 5684.574 301.96117838646717
281 5704.574 3757.002201421173
282 5724.574 10.79039589998211
283 5744.574 28.64679292893319
284 5764.574 789.442792474427
285 5784.574 394.2373904895273
286 5804.574 202.86897725946548
287 5824.574 1023.7528890091239
288 5844.574 1742.7646807603157
289 5864.574 2.1051828847696363
290 5884.574 1455.1451937832167
291 5904.574 938.7152002070009
292 5924.574 46.17182242831368
293 5944.574 0.553231766780212
294 5964.574 5.645841140554738
295 5984.574 183.13490620451174
296 6004.574 9595.757563827487
297 6024.574 0.820732821071926
298 6044.574 1025.5251102784505
299 6064.574 93.74277370277171
300 6084.574 3908.896560934754
301 6104.574 5.0458905740426365
302 6124.574 661.3677107200162
303 6144.574 100.81249976715405
304 6164.574 143.141583605789
305 6184.574 8775.089081957893
306 6204.574 9.893270130092109
307 6224.574 479.5482278637123
308 6244.574 1314.37431756191
309 6264.574 303.7488657707214
310 6284.574 4378.4606254026985
311 6304.574 142.0190032207375
312 6324.574 10.04630980230155
313 6344.574 0.001899732225477886
314 6364.574 253.0627176594924
315 6384.574 134.61279459363863
316 6404.574 2963.938528697976
317 6424.574 4257.20444060188
318 6444.574 402.23619569463597
319 6464.574 10.522395186560862
320 6484.574 4.933141711502931
321 6504.574 249.74013557596038
322 6524.574 3474.587691726307
323 6544.574 6061.9193739834855
324 6564.574 111.52066089702171
325 6584.574 1.183134702095652
326 6604.574 0.40324765433123155
327 6624.574 51.21877801531642
328 6644.574 2.8652226257741584
329 6664.574 14.682545979363693
330 6684.574 223.68722572074591
331 6704.574 80.74468820030926
332 6744.574 90.57924498756357
333 6764.574 8553.751355743703
334 6784.574 0.9386863095682688
335 6804.574 8052.373821775818
336 6824.574 0.09661062134955738
337 6844.574 0.07306976213891916
338 6864.574 1.5021739656964355
339 6884.574 0.15762533653277522
340 6904.574 659.2039995986274
341 6924.574 21.815191054388055
342 6944.574 190.73533267935895
343 6964.574 7097.749907071175
344 6984.574 0.18501187939660738
345 7004.574 166.97869067217115
346 7024.574 229.49476865805104
347 7044.574 175.29006442924336
348 7064.574 3124.7790769979397
349 7084.574 2.8659437988978347
350 7104.574 14481.454518833774
351 7124.574 11550.871974932299
352 7164.574 3628.2792900712943
353 7184.574 0.7473967237194512
354 7204.574 136.76491610383758
355 7224.574 0.01054332994695532
356 7244.574 3.166161832927471
357 7264.574 4.878064126002897
358 7284.574 423.9757081366183
359 7304.574 6.789348858006029
360 7344.574 9.98613652308651
361 7364.574 121.41609532008509
362 7384.574 73.05515184249629
363 7484.574 3.596408706410153
364 7524.574 26.580506153209605
365 7544.574 19456.090851566107
366 7564.574 2077.169288658484
367 7584.574 4639.240593742674
368 7604.574 32738.495155484045
369 7624.574 12994.155036537817
370 7644.574 1770.2007747886353
371 7664.574 12936.504666160708
372 7704.574 5993.031202720193
373 7724.574 15600.086734819977
374 7744.574 0.07768551763895215
375 7764.574 1.1583514674084365
376 7784.574 20888.7688533509
377 7804.574 2976.756446584843
378 7844.574 45126.9276465068
379 7864.574 3295.0515556996797
380 7884.574 13886.602441468052
381 7904.574 445.2193866133902
382 7924.574 895.521912244415
383 7944.574 814.1378211213919
384 7964.574 20.57592079283491
385 7984.574 34.28619042893702
386 8004.574 0.9804650729480998
387 8024.574 405.63252606030994
388 8044.574 282.48040772670504
389 8064.574 555.9896878244563
390 8084.574 4.826116593612716
391 8104.574 371.7816298169101
392 8124.574 0.0897639676314943
393 8144.574 4238.992898636161
394 8164.574 5760.851412645093
395 8184.5740000000005 0.0064217315973552165
396 8204.574 0.003488204592871303
397 8224.574 1783.454730692371
398 8244.574 1302.3713718960137
399 8264.574 1174.05069664466
400 8304.574 2543.932500452955
401 8324.574 82.35353995886086
402 8344.574 943.8042700180737
403 8364.574 63.903121027601244
404 8384.574 6110.231231433793
405 8404.574 1.1349473059855386
406 8424.574 154.63705881026974
407 8444.574 11.639918214905203
408 8464.574 111.48517183741829
409 8504.574 8.658281254752593
410 8524.574 36.84459267731494
411 8544.574 56.95737935953196
412 8564.574 69.13423687258755
413 8584.574 163.28868321608718
414 8604.574 2800.7606206827813
415 8664.574 179.9337688826709
416 8684.574 316.8848339651158
417 8704.574 205.23227411954238
418 8744.574 59.197008505918554
419 8764.574 1666.5383043134877
420 8784.574 16.056635871510984
421 8824.574 181.68659132079551
422 8844.574 89.32673715821308
423 8904.574 117.64580060387698
424 8944.574 137.88829095532327
425 8964.574 70.74506000418836
426 9004.574 64.88221332256752
427 9024.574 5173.593171831509
428 9064.574 8.486894741928205
429 9084.574 6823.410711842907
430 9144.574 1795.929178723363
431 9164.574 0.0004096187053948027
432 9204.574 10.728967427594512
433 9244.574 1.3956848682967091
434 9264.574 76.97624256173532
435 9284.574 815.7700175295881
436 9324.574 5.905797413589362
437 9424.574 3.652059543608903
438 9444.574 3.305899050388581
