wavelength,luminosity
6367.196205151063,6.196563182933215e+38
6359.3004769475365,5.976717992311687e+38
6351.4243069008235,5.754084261311479e+38
6343.567622430856,5.557049487280303e+38
6335.730351316249,5.3620208338045816e+38
6327.9124216920845,5.182015643327483e+38
6320.113762047717,5.025086144024908e+38
6312.334301224594,4.875491794936393e+38
6304.573968414085,4.782644656528043e+38
6296.832693155343,4.805474741935587e+38
6289.110405333166,4.8762265833141724e+38
6281.407035175879,5.021247630382707e+38
6273.722513253239,5.209546040679768e+38
6266.056770474341,5.441953724655885e+38
6258.409738085553,5.719630916874216e+38
6250.781347668459,6.020625101406634e+38
6243.171531137818,6.341912948514798e+38
6235.58022073954,6.6628299507337976e+38
6228.007349048672,6.961486106292888e+38
6220.452848967405,7.236618187153814e+38
6212.916653723091,7.45912406302633e+38
6205.398696866274,7.649891020527868e+38
6197.898912268741,7.79564497912843e+38
6190.41723412158,7.923032445779352e+38
6182.9535969332555,8.030312290805808e+38
6175.507935527697,8.123245127777136e+38
6168.080185042407,8.185951959245378e+38
6160.670280926565,8.241055119783519e+38
6153.278158939175,8.28020511603751e+38
6145.903755147195,8.315735178037763e+38
6138.547005923698,8.344802201302622e+38
6131.207847946046,8.372364182538737e+38
6123.886218194066,8.39594356166004e+38
6116.582053948255,8.41847589182904e+38
6109.295292787977,8.438547221533226e+38
6102.0258725897,8.46030184042527e+38
6094.773731525217,8.483844625010215e+38
6087.538808059901,8.506906834810713e+38
6080.321040950963,8.530413948320311e+38
6073.120369245718,8.563005102305938e+38
6065.936732279883,8.593002188094673e+38
6058.770069675857,8.620173033758963e+38
6051.620321341039,8.647002527547995e+38
6044.4874274661515,8.675430150568019e+38
6037.371328523562,8.708824044178189e+38
6030.271965265634,8.745663850847319e+38
6023.189278723084,8.782006584681164e+38
6016.123210203345,8.821669051955326e+38
6009.073701288947,8.860007450612141e+38
6002.040693835905,8.897517457558062e+38
5995.024129972123,8.934947518104919e+38
5988.023952095809,8.973323727202167e+38
5981.040102873891,9.01207305410471e+38
5974.072525240456,9.049245059020589e+38
5967.121162395203,9.086354944612854e+38
5960.185957801884,9.12293331558668e+38
5953.266855186784,9.158779149449864e+38
5946.363798537194,9.192328451935667e+38
5939.476732099903,9.224781744146947e+38
5932.6056003796875,9.257021107993636e+38
5925.7503481378335,9.2880151549216e+38
5918.910920390648,9.318108920269997e+38
5912.087262407993,9.347156521493071e+38
5905.279319711823,9.374337108497689e+38
5898.487038074734,9.402086798139604e+38
5891.71036351853,9.433602691435083e+38
5884.949242312785,9.477507720219456e+38
5878.2036209734315,9.521124180836517e+38
5871.473446261339,9.56002042026432e+38
5864.758665180928,9.59700995844826e+38
5858.059224978765,9.63031805219668e+38
5851.375073142189,9.66259068669672e+38
5844.706157397937,9.692422159244766e+38
5838.052425710783,9.721577184203735e+38
5831.4138262821825,9.750713019454134e+38
5824.790307548929,9.779682361913147e+38
5818.181818181818,9.808371103438478e+38
5811.5883070843265,9.829972320525622e+38
5805.0097233912875,9.829864335003707e+38
5798.4460164675875,9.827427421430754e+38
5791.897135906866,9.822601673658432e+38
5785.363031530229,9.81542146964006e+38
5778.843653384958,9.804797056277692e+38
5772.338951743246,9.80783707119633e+38
5765.8488771009315,9.815388383865681e+38
5759.373380176236,9.821703486304233e+38
5752.912411908529,9.824944132855386e+38
5746.465923457074,9.838735335115419e+38
5740.033866199811,9.853538214665804e+38
5733.616191732126,9.869782477214927e+38
5727.212851865639,9.885459608046185e+38
5720.823798627002,9.905389743125181e+38
5714.448984256694,9.928554612822323e+38
5708.088361207831,9.948240694114894e+38
5701.7418821449955,9.971185208035257e+38
5695.409499943046,9.997289066834067e+38
5689.091167685962,1.0022384434153481e+39
5682.786838665682,1.0049782755359978e+39
5676.49646638095,1.0078412865903783e+39
5670.220004536176,1.0105263462223451e+39
5663.9574070403,1.0133818075420634e+39
5657.708628005658,1.0162981522499084e+39
5651.473621746871,1.019097661417209e+39
5645.252342779723,1.0219139125008138e+39
