 lambda_center tau_sobolev
0 85.89 46.45782601140617
1 105.89 34.391577921606164
2 125.88999999999999 41.939332791889164
3 145.89 17.3870475437977
4 165.89 22.979920191419108
5 185.89 3.266271523410925
6 205.89 10.795323371981006
7 225.89 9.51936122624512
8 245.89 2.603451849635423
9 265.89 12.601734210819357
10 285.89 24.812041192560496
11 305.89 13.485147483819869
12 325.89 5.243586560056376
13 345.89 18.828917145723615
14 365.89 17.38148153917969
15 385.89 6.560438004087731
16 405.89 5.163076598960373
17 425.89 10.722930889298114
18 445.89 3.5424879198435675
19 465.89 0.6085904810810173
20 485.89 13.282302633208245
21 505.89 14.312113665941316
22 525.89 19.09373123113052
23 545.89 17.354888031628814
24 565.89 12.898880497362995
25 585.89 1.5102028740880176
26 605.89 5.658228047017814
27 625.89 20.58905567024514
28 645.89 14.526453748825839
29 665.89 4.1634407628468395
30 685.89 8.741614397763719
31 705.89 12.359112125485638
32 725.89 15.168410816836795
33 745.89 12.11619428796752
34 765.89 7.298224001242006
35 785.89 10.135843118469383
36 805.89 13.256379098261325
37 825.89 4.453372305810448
38 845.89 9.050938662169793
39 865.89 4.058793212940377
40 885.89 5.747553736897345
41 905.89 3.6269080222129912
42 925.89 6.016652684450454
43 945.89 2.7161227617027333
44 965.89 1.6793422164611926
45 985.89 1.8045066742741072
46 1005.89 0.981721808810608
47 1025.89 2.1717163170496816
48 1045.89 1.3140310781234537
49 1065.89 0.5906752591869336
50 1085.89 3.4241171188080513
51 1105.89 1.7036589744240431
52 1125.89 0.8660139132681082
53 1145.89 1.2458141735226131
54 1165.89 3.9031625677511563
55 1185.89 4.7655595999448455
56 1205.89 1.345324298725366
57 1225.89 1.3293038488730262
58 1245.89 4.084115709380207
59 1265.89 1.6120373117955125
60 1285.89 2.265007102795854
61 1305.89 11.837449473689212
62 1325.89 2.4790934215503078
63 1345.89 1.980675166322025
64 1365.89 1.4785089751281957
65 1385.89 0.5692484884101364
66 1405.89 1.995210545861692
67 1425.89 2.4074251877073323
68 1445.89 3.8364070632440623
69 1465.89 9.557760798350923
70 1485.89 5.970566203915446
71 1505.89 3.9323791723848203
72 1525.89 0.32295857667317945
73 1545.89 1.6660926593006327
74 1565.89 7.77344218940653
75 1585.89 3.6511716391455997
76 1605.89 10.651326930749535
77 1625.89 1.5614727805721242
78 1645.89 3.427553243493779
79 1665.89 1.538019003508961
80 1685.89 2.5196314977481125
81 1705.89 6.883436959215892
82 1725.89 2.0781416069598193
83 1745.89 3.6246316379234993
84 1765.89 1.0034258602768533
85 1785.89 1.4386475286470752
86 1805.89 0.7381643930013725
87 1825.89 1.3181934264555109
88 1845.89 1.402689503771924
89 1865.89 1.11931577202814
90 1885.89 0.3048868922098318
91 1905.89 4.7395887603010385
92 1925.89 0.2192816421539132
93 1945.89 4.902561903731154
94 1965.89 1.225559481887446
95 1985.89 2.756819994125441
96 2005.89 1.8863070873558538
97 2025.89 5.714751532595682
98 2045.8899999999999 1.9848858386965953
99 2065.89 3.341588258112143
100 2085.89 0.6098177732927906
101 2105.89 2.485629688006287
102 2125.89 0.48876750720155876
103 2145.89 2.26400517710956
104 2165.89 0.7728385636689721
105 2185.89 1.2225135551193165
106 2205.89 1.363946500555731
107 2225.89 1.9833720268046486
108 2245.89 2.018887807527549
109 2265.89 3.7674879647961865
110 2285.89 13.512215924733598
111 2305.89 22.71191244523856
112 2325.89 9.862715056957533
113 2345.89 12.962970607675913
114 2365.89 8.770843462311978
115 2385.89 20.86175847730252
116 2405.89 7.436907949903972
117 2425.89 6.4472314523366405
118 2445.89 2.767092673943749
119 2465.89 3.79224680593353
120 2485.89 5.595557584472778
121 2505.89 1.4692355757001854
122 2525.89 6.579866657144434
123 2545.89 15.957003073421971
124 2565.89 5.484833923061302
125 2585.89 4.282018740223358
126 2605.89 9.219676701924632
127 2625.89 1.3681580719963626
128 2645.89 0.20847305235733365
129 2665.89 2.8026993530256425
130 2685.89 0.5574263172553161
131 2705.89 0.4455687466124533
132 2725.89 0.524615045190934
