 lambda_center tau_sobolev
0 85.248 31.61898194625162
1 105.248 35.41346948326117
2 125.24799999999999 28.05544143421055
3 145.248 8.843360076921229
4 165.248 13.631640542712839
5 185.248 0.6008008134820392
6 205.248 0.5469479587250393
7 225.248 0.567878991333435
8 245.248 18.93949616899776
9 265.248 6.514317839334913
10 285.248 10.673768779562954
11 305.248 8.413258177178387
12 325.248 1.6489420437965805
13 345.248 13.401897072926648
14 365.248 8.300560743213232
15 385.248 8.61502904385479
16 405.248 1.2740934932310286
17 425.248 12.615383918301045
18 445.248 4.473696786303276
19 465.248 3.7128497645316503
20 485.248 3.3104059574815645
21 505.24800000000005 2.5656197885050944
22 525.248 15.460636471952178
23 545.248 11.406908323360598
24 565.248 16.98784059420822
25 585.248 0.7589671154174763
26 605.248 4.792904841702536
27 625.248 36.734164920345165
28 645.248 10.843874951862682
29 665.248 5.206584995800021
30 685.248 2.3764371679917873
31 705.248 2.9594333241625526
32 725.248 1.780932190436269
33 745.248 2.035631702466254
34 765.248 1.659146366954942
35 785.248 1.4105153975933606
36 805.248 3.7308213747278134
37 825.248 4.610922787980826
38 845.248 8.033669099404445
39 865.248 2.3594862402410985
40 885.248 4.460144846922559
41 905.248 1.1910170499718542
42 925.248 2.671060025817874
43 945.248 27.13444855250617
44 965.248 15.64309833266709
45 985.248 7.585797586803275
46 1005.248 5.698275145104727
47 1025.248 4.822678250124733
48 1045.248 4.097387288874193
49 1065.248 3.4842165902282707
50 1085.248 3.8518262567532466
51 1105.248 4.32369295834748
52 1125.248 4.147128918358721
53 1145.248 7.2540317129777385
54 1165.248 1.3112230370476263
55 1185.248 3.5917080521488502
56 1205.248 2.922977678203449
57 1225.248 8.817370893973806
58 1245.248 3.51111874467393
59 1265.248 4.742184418263092
60 1285.248 3.1403217067237006
61 1305.248 5.454429399575622
62 1325.248 1.6408501806356168
63 1345.248 8.013352962111178
64 1365.248 6.652754245799239
65 1385.248 3.475115095907565
66 1405.248 1.6121136383277825
67 1425.248 1.3359890491915627
68 1445.248 1.8174424457056664
69 1465.248 0.28824909621761236
70 1485.248 0.5191533254932335
71 1505.248 0.709289836827709
72 1525.248 2.5884355238397467
73 1545.248 1.493773455422401
74 1565.248 5.07257451875384
75 1585.248 2.2670107590596755
76 1605.248 3.794885493948964
77 1625.248 3.7651222853904964
78 1645.248 3.2276706995477804
79 1665.248 3.120001221238006
80 1685.248 1.635033812377565
81 1705.248 10.781379127337088
82 1725.248 2.0314641852144457
83 1745.248 0.6558741600457202
84 1765.248 1.2896122331661781
85 1785.248 1.6412820968269557
86 1805.248 0.6780631220302801
87 1825.248 0.27542030324049865
88 1845.248 0.9822387196651767
89 1865.248 1.3432646636056806
90 1885.248 2.040954463921706
91 1905.248 3.522592814960547
92 1925.248 1.831744230849043
93 1945.248 0.2448115434406943
94 1965.248 0.4722239850574558
95 1985.248 0.28568360715026486
96 2005.248 9.615401618710994
97 2025.248 5.302679921118468
98 2045.248 5.0280869238562715
99 2065.248 3.0785569138934092
100 2085.248 0.48049916134401965
101 2105.248 1.8953519465104538
102 2125.248 2.8933061892135727
103 2145.248 0.9831391025219443
104 2165.248 1.264331726340624
105 2185.248 0.29192682503198236
106 2205.248 14.610704310295219
107 2225.248 4.143589157114419
108 2245.248 3.4506713695051863
109 2265.248 18.01293557543239
110 2285.248 7.122783470110997
111 2305.248 10.743754475470652
112 2325.248 7.544632937849075
113 2345.248 12.980167039058166
114 2365.248 8.011729471551597
115 2385.248 15.57794513973297
116 2405.248 17.202715940506483
117 2425.248 1.311315508454294
118 2445.248 1.477214924179944
119 2465.248 8.033586918764321
120 2485.248 14.526008446758663
121 2505.248 2.0821091069431055
122 2525.248 2.3495392451804613
123 2545.248 2.122906083893154
124 2565.248 4.549241371134018
125 2585.248 3.041592965054433
126 2605.248 14.98853432261307
127 2625.248 6.466614897066929
128 2645.248 0.28100010301140915
129 2665.248 2.2329933302892844
130 2685.248 2.013801473963876
131 2705.248 1.1598164891297766
132 2725.248 1.407402040067414
133 2745.248 9.274658682783711
134 2765.248 5.471823565376064
